x,f(x)
-1.326,-1.594
-0.475,-0.057
-0.389,-0.026
-3.986,-2322.122
-0.349,-0.017
0.098,-0.000
-0.087,-0.000
1.898,0.401
3.931,-0.808
-3.383,-279.238
-2.028,34.101
-4.195,-2891.973
1.191,-0.120
1.879,0.373
0.761,-0.067
-2.396,100.720
0.310,-0.006
1.393,-0.097
2.100,0.680
-3.024,67.090
0.363,-0.010
-1.803,9.703
-3.585,-750.625
3.585,-0.577
4.440,-0.335
2.130,0.714
-0.647,-0.177
-0.968,-0.685
-3.489,-494.369
4.426,-0.354
4.229,-0.619
-2.688,131.884
-1.418,-1.507
2.750,0.533
0.517,-0.028
1.171,-0.120
-4.774,745.650
1.463,-0.069
-4.424,-2484.159
2.833,0.421
-4.737,290.116
-3.195,-42.353
3.644,-0.643
-1.145,-1.166
-4.169,-2858.299
-3.067,46.369
-3.240,-86.031
0.548,-0.032
2.374,0.838
2.321,0.836
0.715,-0.060
3.363,-0.295
-0.808,-0.378
2.885,0.350
-4.581,-1371.202
0.904,-0.090
-0.905,-0.551
4.384,-0.413
3.095,0.063
1.833,0.306
-2.541,122.709
-1.861,14.343
-0.342,-0.016
0.809,-0.075
-4.515,-1920.819
4.916,0.139
4.272,-0.566
-2.141,52.538
-0.147,-0.001
-4.046,-2541.185
-0.365,-0.020
4.039,-0.782
1.107,-0.115
1.525,-0.034
0.844,-0.081
-4.840,1583.222
1.084,-0.113
0.177,-0.001
3.820,-0.780
-0.569,-0.112
0.517,-0.028
-0.134,-0.000
-4.761,583.848
-0.623,-0.155
1.504,-0.047
-4.464,-2263.674
4.662,-0.050
3.164,-0.030
-4.010,-2413.850
-3.588,-759.723
-3.868,-1827.559
-4.478,-2180.846
0.612,-0.043
0.245,-0.003
0.889,-0.088
3.897,-0.805
0.315,-0.006
1.060,-0.110
-4.943,2944.776
1.136,-0.118
-2.012,31.796
1.586,0.013
-3.836,-1691.257
2.070,0.644
-4.968,3297.677
1.473,-0.064
0.168,-0.001
-2.327,87.823
-1.720,4.786
-2.375,96.844
-3.675,-1048.996
-2.860,117.132
1.936,0.458
3.589,-0.582
0.638,-0.047
-4.827,1416.171
-0.666,-0.195
0.731,-0.062
-0.062,-0.000
-0.934,-0.610
-1.768,7.401
-4.806,1146.275
-2.330,88.353
-2.259,74.691
-4.933,2819.049
1.061,-0.111
-0.614,-0.147
2.802,0.463
-1.841,12.620
1.987,0.532
0.602,-0.041
-0.113,-0.000
-2.809,124.924
0.682,-0.054
2.226,0.796
-2.887,111.773
-3.539,-620.249
-1.959,24.785
-0.937,-0.617
-3.739,-1289.725
2.389,0.837
1.478,-0.062
-4.971,3326.466
1.486,-0.057
1.540,-0.023
-4.923,2678.862
4.689,-0.023
-0.187,-0.001
4.037,-0.782
2.521,0.777
4.448,-0.323
-2.567,125.429
-1.347,-1.605
-2.525,120.755
-1.658,2.270
-4.064,-2602.653
0.087,-0.000
-4.936,2853.365
2.719,0.572
2.975,0.226
-4.003,-2385.283
2.414,0.832
1.330,-0.112
2.613,0.694
1.191,-0.120
-4.179,-2873.446
-2.659,131.433
1.591,0.017
-0.959,-0.665
-2.922,103.150
1.601,0.026
-0.881,-0.503
-4.300,-2875.398
1.695,0.123
-2.849,119.113
-0.570,-0.112
0.944,-0.096
-2.668,131.657
-1.620,1.117
-1.692,3.548
0.602,-0.041
1.626,0.049
-0.481,-0.060
-2.938,98.489
-0.570,-0.112
4.774,0.053
1.229,-0.120
0.030,-0.000
0.032,-0.000
3.714,-0.709
-4.102,-2714.384
4.569,-0.160
2.953,0.256
1.596,0.021
2.017,0.574
-4.280,-2899.677
-4.563,-1539.930
-1.715,4.545
-4.554,-1610.471
1.263,-0.119
1.511,-0.043
-4.849,1703.261
0.758,-0.067
-3.311,-170.290
4.004,-0.796
0.066,-0.000
-1.044,-0.876
3.812,-0.776
-0.036,-0.000
-3.351,-227.722
-1.192,-1.304
1.158,-0.119
4.454,-0.315
-4.871,1988.864
-2.184,60.370
-0.926,-0.593
4.206,-0.645
0.892,-0.088
-4.608,-1119.046
-2.414,103.901
1.796,0.253
0.775,-0.070
-4.783,853.483
0.417,-0.015
3.032,0.147
-3.534,-605.666
-4.065,-2605.286
4.313,-0.512
-4.842,1607.840
-0.992,-0.744
-0.642,-0.172
-1.173,-1.249
1.069,-0.112
-1.700,3.869
3.184,-0.057
-1.928,21.146
-4.723,126.052
-3.217,-62.480
0.848,-0.081
2.580,0.728
0.610,-0.042
-2.993,80.098
4.584,-0.140
-3.605,-811.163
0.761,-0.067
-1.326,-1.593
-0.951,-0.647
1.774,0.223
2.706,0.588
1.926,0.444
1.892,0.393
1.474,-0.064
4.729,0.016
0.136,-0.000
4.587,-0.137
-3.485,-484.731
0.371,-0.010
-2.729,131.191
1.506,-0.046
-4.514,-1929.411
-4.084,-2663.535
2.021,0.579
-2.260,74.920
0.030,-0.000
-0.753,-0.298
3.303,-0.216
-3.516,-559.965
-0.053,-0.000
0.856,-0.083
-0.484,-0.061
4.954,0.154
0.517,-0.028
3.578,-0.570
-3.048,55.877
3.730,-0.722
4.123,-0.726
-3.754,-1348.570
1.166,-0.119
-1.804,9.771
-2.001,30.204
-2.143,52.881
-1.225,-1.396
2.319,0.835
0.038,-0.000
3.080,0.083
-3.863,-1805.746
4.374,-0.427
4.993,0.167
-3.021,68.553
-4.300,-2875.227
1.451,-0.075
4.112,-0.735
-3.334,-202.046
0.399,-0.013
4.558,-0.174
2.266,0.818
0.275,-0.004
1.433,-0.082
-1.012,-0.794
-2.012,31.788
-0.871,-0.485
4.981,0.163
-4.784,872.676
3.473,-0.440
-2.749,130.271
-1.022,-0.818
4.077,-0.760
3.558,-0.546
3.486,-0.457
1.965,0.501
-3.794,-1512.302
4.974,0.161
-4.592,-1275.605
2.151,0.734
-0.186,-0.001
-0.243,-0.004
0.917,-0.092
-3.611,-829.918
2.741,0.544
-0.400,-0.030
2.981,0.218
-4.474,-2202.868
4.440,-0.335
1.135,-0.117
-4.689,-273.067
4.712,-0.000
1.049,-0.109
-4.322,-2836.250
1.951,0.480
4.719,0.006
2.029,0.591
0.775,-0.070
1.708,0.139
3.012,0.175
-0.026,-0.000
-4.910,2502.078
-0.815,-0.389
1.419,-0.088
-3.828,-1658.088
2.571,0.736
-2.276,77.939
0.584,-0.038
3.219,-0.104
-3.335,-203.003
-3.949,-2173.211
0.087,-0.000
2.598,0.710
0.419,-0.015
-0.430,-0.039
-2.904,107.822
-0.520,-0.080
3.679,-0.677
-0.636,-0.166
-4.263,-2911.510
-0.756,-0.302
4.363,-0.443
-3.240,-85.264
3.968,-0.805
0.184,-0.001
-3.233,-78.341
-0.989,-0.735
4.703,-0.009
4.721,0.008
-3.783,-1466.794
2.119,0.701
3.138,0.005
-2.940,97.994
-3.967,-2246.728
0.107,-0.000
2.826,0.430
-1.327,-1.594
-0.275,-0.007
-3.827,-1653.171
-1.111,-1.067
4.275,-0.562
-1.366,-1.601
0.035,-0.000
-2.048,36.999
-0.006,-0.000
2.781,0.491
-2.447,109.461
0.878,-0.086
2.356,0.839
0.647,-0.048
3.221,-0.107
-3.829,-1662.614
1.386,-0.099
1.754,0.197
3.483,-0.453
-0.938,-0.620
3.626,-0.624
4.494,-0.259
-0.999,-0.762
3.704,-0.700
1.230,-0.120
0.462,-0.020
-3.025,66.797
3.652,-0.651
1.379,-0.101
-4.285,-2893.985
0.412,-0.014
-1.142,-1.157
-3.747,-1321.515
-1.176,-1.259
-0.177,-0.001
-4.209,-2905.061
-2.472,113.360
-4.612,-1079.907
4.289,-0.544
0.955,-0.097
0.954,-0.097
-1.264,-1.493
3.002,0.189
-2.908,106.802
-4.060,-2588.233
-3.027,66.002
-4.506,-1989.162
-4.348,-2774.447
2.286,0.826
-2.789,127.200
-1.432,-1.454
-1.277,-1.521
1.198,-0.120
-1.121,-1.097
0.638,-0.047
-1.425,-1.482
0.551,-0.033
-0.685,-0.215
-0.334,-0.014
3.182,-0.054
-4.997,3684.540
-3.471,-451.741
-0.850,-0.447
1.663,0.087
-0.004,-0.000
-4.056,-2576.433
-2.249,72.795
4.449,-0.322
4.960,0.156
0.238,-0.002
2.042,0.608
-0.844,-0.436
-4.914,2563.725
3.982,-0.802
-1.396,-1.565
4.657,-0.056
2.949,0.261
-2.343,90.822
1.218,-0.121
2.624,0.683
0.919,-0.092
-1.126,-1.111
1.277,-0.118
-2.038,35.509
2.842,0.408
2.110,0.691
4.689,-0.023
-3.037,61.088
-1.216,-1.374
2.156,0.739
-3.465,-438.787
4.766,0.046
-0.245,-0.004
0.578,-0.037
-4.472,-2216.061
1.764,0.210
0.303,-0.005
-1.018,-0.809
3.920,-0.807
1.963,0.498
-4.410,-2551.447
-2.350,92.238
4.938,0.148
4.980,0.163
-3.825,-1642.803
3.183,-0.056
-0.971,-0.693
-2.627,130.087
-1.915,19.712
4.208,-0.642
2.268,0.819
-1.714,4.495
-2.039,35.708
-0.095,-0.000
-4.893,2281.684
-0.981,-0.716
3.087,0.074
2.144,0.727
-2.667,131.627
-3.931,-2095.915
3.907,-0.806
-1.647,1.897
-4.438,-2410.796
2.423,0.829
2.298,0.830
-1.104,-1.046
2.898,0.332
2.445,0.821
2.287,0.826
-0.307,-0.010
-3.505,-531.258
1.574,0.003
1.194,-0.120
-1.902,18.301
-2.341,90.535
3.221,-0.106
-1.786,8.505
-2.359,93.950
0.861,-0.083
1.746,0.186
4.369,-0.435
-4.878,2081.436
2.597,0.711
2.226,0.796
2.437,0.824
1.787,0.241
-1.660,2.333
4.810,0.079
-1.995,29.391
-1.189,-1.297
-3.966,-2242.727
3.910,-0.807
3.058,0.113
-3.820,-1623.298
-2.457,111.073
0.225,-0.002
1.722,0.156
3.185,-0.058
-4.746,405.503
-3.368,-254.921
3.676,-0.674
-1.769,7.441
-0.357,-0.019
-2.640,130.748
4.510,-0.236
-4.582,-1368.838
-4.958,3154.138
3.555,-0.542
3.925,-0.807
-4.544,-1696.628
-4.968,3292.016
-2.692,131.888
1.983,0.527
-1.139,-1.147
-4.011,-2419.074
0.558,-0.034
0.879,-0.086
0.107,-0.000
-2.896,109.539
4.873,0.118
4.680,-0.032
2.417,0.831
-2.093,44.234
3.074,0.091
2.300,0.831
4.232,-0.615
-0.223,-0.003
3.872,-0.800
-0.363,-0.020
0.040,-0.000
-3.775,-1433.502
-3.718,-1206.805
-4.786,892.911
0.194,-0.001
-2.158,55.472
1.432,-0.083
-0.043,-0.000
-3.337,-206.668
1.699,0.128
-4.451,-2342.881
-4.214,-2908.141
4.197,-0.655
1.750,0.192
-0.559,-0.104
-0.392,-0.027
-0.666,-0.196
-3.707,-1164.736
-3.448,-403.202
-1.031,-0.841
2.856,0.390
0.928,-0.093
3.818,-0.779
3.167,-0.035
4.848,0.104
0.590,-0.039
-3.016,70.818
-1.094,-1.016
-4.658,-613.885
2.241,0.805
4.758,0.040
2.751,0.530
-2.326,87.658
0.573,-0.036
4.267,-0.572
3.561,-0.549
-3.841,-1714.037
2.687,0.611
3.634,-0.632
-3.157,-11.244
4.453,-0.316
4.137,-0.714
-3.828,-1657.509
-0.444,-0.044
-3.935,-2113.870
-2.066,39.780
4.700,-0.012
-1.743,5.949
3.870,-0.799
0.178,-0.001
3.775,-0.755
-4.306,-2865.882
1.210,-0.121
0.801,-0.074
2.272,0.821
0.959,-0.098
3.175,-0.044
-4.387,-2644.729
-1.344,-1.604
-3.870,-1837.242
2.997,0.196
-3.722,-1223.015
-3.449,-404.914
-2.031,34.439
-4.846,1661.742
-1.821,10.999
-1.244,-1.446
-3.308,-166.071
3.727,-0.719
2.197,0.775
3.739,-0.729
-4.917,2607.127
1.833,0.306
-4.627,-937.467
-0.198,-0.002
0.302,-0.005
-4.440,-2401.434
-2.856,117.909
-1.370,-1.599
-2.381,98.027
3.701,-0.698
2.366,0.839
1.721,0.155
-0.008,-0.000
2.829,0.426
-0.275,-0.007
0.327,-0.007
-0.057,-0.000
-4.247,-2916.767
4.263,-0.577
1.959,0.492
0.481,-0.023
0.250,-0.003
-4.226,-2914.412
4.259,-0.582
-0.028,-0.000
4.123,-0.726
0.547,-0.032
0.102,-0.000
1.798,0.257
2.063,0.635
2.622,0.685
-3.855,-1772.011
3.406,-0.352
-0.378,-0.024
2.061,0.632
0.737,-0.064
0.921,-0.092
-0.353,-0.018
2.013,0.569
-3.905,-1985.436
4.892,0.128
-3.059,50.340
3.387,-0.327
3.949,-0.807
-0.093,-0.000
-2.355,93.158
-4.227,-2914.641
3.489,-0.460
-4.130,-2783.575
0.829,-0.078
-4.039,-2518.014
-4.626,-943.810
1.502,-0.048
1.145,-0.118
0.840,-0.080
-4.194,-2891.468
1.311,-0.115
3.032,0.147
-0.211,-0.002
0.227,-0.002
-4.311,-2857.780
-1.062,-0.925
2.750,0.533
-2.925,102.333
0.074,-0.000
-3.729,-1249.860
4.102,-0.743
-1.792,8.912
3.169,-0.037
0.421,-0.016
-0.822,-0.400
4.099,-0.745
-3.877,-1865.475
4.059,-0.771
-0.188,-0.001
-1.286,-1.537
4.238,-0.607
-3.848,-1742.637
-2.352,92.569
1.120,-0.116
0.315,-0.006
-2.355,93.097
-0.878,-0.497
-1.744,6.030
4.043,-0.780
4.622,-0.095
3.998,-0.798
-3.897,-1954.576
4.989,0.166
3.868,-0.799
0.126,-0.000
4.505,-0.244
-2.311,84.791
0.269,-0.004
0.711,-0.059
4.272,-0.566
-3.910,-2008.258
0.213,-0.002
-3.231,-76.601
3.884,-0.802
1.185,-0.120
0.277,-0.004
-3.287,-139.634
-2.898,109.124
0.048,-0.000
-4.134,-2793.391
-2.992,80.514
2.107,0.688
-3.312,-170.990
0.198,-0.001
2.737,0.549
-2.607,128.838
-4.861,1853.594
0.040,-0.000
4.532,-0.208
-0.410,-0.032
3.037,0.141
0.942,-0.095
-1.143,-1.162
3.619,-0.616
-0.444,-0.044
1.379,-0.101
1.879,0.374
-3.852,-1757.448
-4.959,3164.097
2.158,0.741
3.287,-0.194
-0.803,-0.371
0.914,-0.091
4.717,0.004
-4.674,-433.936
1.882,0.379
-2.485,115.335
-0.431,-0.039
4.058,-0.771
4.851,0.105
4.426,-0.355
3.984,-0.801
4.375,-0.426
3.683,-0.681
2.515,0.781
-3.722,-1223.585
-2.333,88.910
4.732,0.018
-0.546,-0.096
2.553,0.752
1.210,-0.121
-0.743,-0.285
0.775,-0.070
0.598,-0.040
1.297,-0.116
-0.544,-0.094
-3.309,-167.826
4.810,0.080
-2.037,35.370
3.093,0.065
0.807,-0.075
-4.563,-1536.868
-2.284,79.468
1.725,0.160
0.675,-0.053
-4.756,517.792
2.144,0.728
1.282,-0.118
1.639,0.062
-3.218,-63.311
4.456,-0.312
2.696,0.600
4.877,0.120
3.832,-0.786
3.091,0.067
4.602,-0.119
-2.318,86.120
1.321,-0.113
1.366,-0.104
-0.235,-0.004
-0.918,-0.577
-0.973,-0.697
4.785,0.061
1.785,0.238
-3.316,-176.508
-4.266,-2909.821
3.154,-0.016
-1.079,-0.975
1.292,-0.117
2.124,0.707
2.882,0.354
-2.619,129.618
4.266,-0.574
2.708,0.586
-3.997,-2366.073
-2.654,131.267
-1.118,-1.087
-0.702,-0.234
-3.677,-1054.397
1.131,-0.117
0.998,-0.103
1.198,-0.120
-0.123,-0.000
4.416,-0.369
-3.775,-1434.809
0.102,-0.000
-3.640,-925.675
-1.738,5.712
0.510,-0.027
0.983,-0.101
0.613,-0.043
1.765,0.212
-1.477,-1.195
3.716,-0.711
-1.642,1.738
2.617,0.690
-0.402,-0.030
4.057,-0.772
-1.606,0.761
-4.407,-2564.858
4.065,-0.767
-3.265,-113.341
4.224,-0.625
-2.953,94.150
3.815,-0.778
-2.120,48.755
1.718,0.151
-3.141,0.364
-0.360,-0.020
-1.220,-1.383
-4.190,-2886.860
-2.044,36.461
4.514,-0.232
-1.944,22.987
-1.543,-0.466
-2.462,111.848
-3.670,-1030.244
4.736,0.022
2.151,0.735
3.430,-0.384
-4.176,-2869.643
0.441,-0.018
-1.899,18.040
3.605,-0.601
-4.584,-1345.374
4.883,0.123
-4.124,-2770.838
-3.133,5.988
2.535,0.766
-4.743,358.351
1.802,0.262
-2.096,44.701
-3.390,-290.707
-3.267,-115.449
-3.348,-223.636
0.503,-0.026
2.372,0.839
-1.783,8.362
-0.686,-0.217
-1.432,-1.458
3.360,-0.292
4.843,0.101
2.018,0.575
-4.230,-2915.430
-1.379,-1.591
-3.776,-1439.156
4.425,-0.356
1.163,-0.119
2.429,0.827
-2.593,127.796
-1.553,-0.308
-0.117,-0.000
1.607,0.031
-2.321,86.710
2.989,0.207
-4.801,1080.419
-2.501,117.656
0.907,-0.090
-2.003,30.424
0.578,-0.037
-0.024,-0.000
-0.077,-0.000
0.160,-0.001
-1.797,9.265
-0.989,-0.736
-3.383,-279.655
-1.599,0.577
3.422,-0.374
-4.728,178.488
-1.128,-1.117
-4.077,-2641.460
2.985,0.212
4.976,0.162
-4.758,547.697
-3.056,52.136
-1.410,-1.530
-4.212,-2906.926
-1.636,1.556
0.536,-0.031
-3.716,-1201.158
-0.027,-0.000
-1.505,-0.941
0.984,-0.101
-3.463,-434.133
-1.850,13.364
-0.720,-0.255
3.963,-0.805
-0.548,-0.097
2.075,0.650
-1.114,-1.075
0.465,-0.021
4.487,-0.268
-2.366,95.198
0.956,-0.097
-4.071,-2623.951
4.335,-0.483
-0.080,-0.000
1.520,-0.037
0.274,-0.004
-1.876,15.687
0.674,-0.053
-0.067,-0.000
-4.329,-2822.216
0.020,-0.000
4.651,-0.062
4.192,-0.660
2.793,0.476
-4.565,-1517.791
-4.455,-2316.708
3.596,-0.590
3.002,0.188
-1.388,-1.579
3.964,-0.805
4.568,-0.161
3.501,-0.475
2.087,0.665
-0.299,-0.009
-1.278,-1.523
4.788,0.064
0.706,-0.058
-2.024,33.433
-4.261,-2912.515
4.972,0.161
0.279,-0.004
4.736,0.021
-2.515,119.484
3.432,-0.387
3.707,-0.703
-0.850,-0.447
3.939,-0.807
-2.871,115.010
-4.540,-1730.209
2.452,0.818
-4.039,-2518.180
-3.522,-574.445
-1.317,-1.584
0.999,-0.103
4.719,0.006
4.089,-0.752
-2.153,54.686
-1.994,29.297
2.665,0.638
-1.073,-0.957
3.898,-0.805
2.797,0.470
-3.641,-928.898
0.478,-0.022
-1.863,14.540
-1.386,-1.581
-2.839,120.705
2.368,0.839
-4.312,-2856.802
0.022,-0.000
1.811,0.274
2.534,0.767
-0.650,-0.179
-1.208,-1.350
1.288,-0.117
-2.466,112.537
-0.135,-0.000
2.759,0.521
2.962,0.243
1.881,0.376
-0.803,-0.370
-4.396,-2612.350
-1.966,25.580
-0.630,-0.161
-0.718,-0.254
-3.211,-57.430
3.514,-0.492
2.304,0.832
-0.108,-0.000
-0.102,-0.000
-4.393,-2624.355
-3.767,-1403.805
-4.250,-2916.385
4.591,-0.132
-0.755,-0.300
2.385,0.837
4.837,0.097
2.004,0.556
-3.271,-120.092
-2.699,131.857
-3.040,59.683
-4.014,-2427.510
-3.024,67.318
-0.648,-0.177
4.068,-0.765
2.877,0.361
-4.298,-2877.845
4.823,0.088
1.566,-0.004
0.639,-0.047
-4.000,-2373.947
1.991,0.537
2.902,0.326
4.149,-0.703
-1.715,4.540
0.282,-0.004
-1.884,16.501
-2.837,121.031
-1.715,4.535
2.967,0.237
0.678,-0.054
3.085,0.076
1.917,0.430
-3.905,-1985.943
-4.036,-2507.352
-3.966,-2241.551
-3.774,-1431.173
3.425,-0.377
-0.981,-0.717
0.894,-0.088
-3.679,-1061.672
-3.064,48.016
-1.141,-1.155
-3.942,-2141.550
-0.757,-0.304
-4.808,1165.336
1.529,-0.031
-4.601,-1188.283
-2.957,92.603
-2.705,131.798
4.347,-0.465
-3.393,-297.621
3.011,0.176
-1.538,-0.538
-0.671,-0.200
1.527,-0.033
-3.056,52.187
4.367,-0.438
4.676,-0.036
0.349,-0.009
-2.386,98.911
-4.709,-44.681
-0.645,-0.175
-4.408,-2560.856
3.210,-0.092
-2.125,49.685
-2.661,131.488
3.715,-0.710
3.401,-0.346
1.776,0.226
4.829,0.092
1.864,0.352
-0.111,-0.000
0.931,-0.094
-4.048,-2549.922
4.806,0.077
-4.147,-2819.125
4.245,-0.600
-0.180,-0.001
2.382,0.838
-1.480,-1.168
-1.467,-1.267
4.600,-0.121
0.985,-0.101
3.232,-0.121
-2.665,131.589
2.302,0.831
3.498,-0.471
1.881,0.376
2.800,0.466
1.340,-0.110
0.871,-0.085
3.307,-0.221
4.289,-0.543
2.635,0.672
-4.867,1935.031
-1.607,0.777
-3.453,-413.425
-0.998,-0.759
-2.034,34.912
-2.049,37.228
2.336,0.838
-3.136,3.919
1.208,-0.121
-2.772,128.729
-0.693,-0.225
3.979,-0.802
-4.360,-2738.561
-3.109,21.866
-1.502,-0.968
-3.225,-70.608
2.235,0.801
-3.348,-222.884
2.389,0.837
-3.856,-1778.182
-4.302,-2872.800
4.405,-0.384
3.679,-0.677
1.099,-0.114
3.546,-0.532
0.642,-0.048
2.087,0.665
-4.429,-2460.891
-4.735,267.901
-4.751,463.687
-4.607,-1129.607
4.793,0.068
-4.867,1932.032
1.326,-0.112
2.635,0.671
4.230,-0.617
-0.802,-0.368
-1.388,-1.579
1.971,0.509
-4.194,-2891.822
1.575,0.004
-2.725,131.331
3.006,0.183
3.302,-0.214
-2.228,68.568
1.382,-0.100
3.606,-0.602
1.240,-0.120
3.032,0.148
0.184,-0.001
4.165,-0.688
-0.706,-0.239
1.854,0.337
4.507,-0.241
-1.913,19.433
-2.662,131.499
0.778,-0.070
4.997,0.168
-4.127,-2777.895
4.617,-0.101
0.289,-0.005
-1.242,-1.441
1.572,0.001
0.184,-0.001
3.257,-0.155
0.992,-0.102
4.642,-0.072
0.774,-0.070
-3.261,-108.304
-1.340,-1.603
-2.748,130.348
-3.445,-395.799
1.128,-0.117
3.890,-0.804
-3.051,54.464
4.850,0.105
-4.314,-2853.205
-4.102,-2713.679
-2.739,130.790
-3.170,-21.288
2.285,0.826
1.502,-0.048
4.296,-0.534
2.441,0.823
-0.165,-0.001
-4.021,-2453.978
-4.327,-2827.420
4.364,-0.442
0.324,-0.007
-2.025,33.656
-0.758,-0.304
2.702,0.593
3.638,-0.637
4.438,-0.337
2.955,0.253
-1.753,6.519
2.433,0.825
4.160,-0.692
3.981,-0.802
3.678,-0.676
0.173,-0.001
1.383,-0.100
4.706,-0.006
-1.131,-1.125
-4.811,1214.672
4.157,-0.696
-4.410,-2551.148
-1.430,-1.464
1.093,-0.114
-4.336,-2806.287
0.057,-0.000
-1.813,10.399
-0.781,-0.337
0.550,-0.033
4.533,-0.206
-3.886,-1905.003
1.886,0.383
2.454,0.817
-2.438,107.932
-0.873,-0.489
-3.765,-1394.886
3.408,-0.355
-4.467,-2247.261
0.730,-0.062
-2.843,120.130
0.532,-0.030
-1.054,-0.904
1.018,-0.106
4.378,-0.421
0.553,-0.033
2.408,0.833
0.603,-0.041
3.176,-0.046
-1.936,21.981
3.555,-0.543
0.492,-0.024
0.390,-0.012
-0.833,-0.418
0.975,-0.100
4.370,-0.433
-2.603,128.533
-1.844,12.864
-1.136,-1.140
-0.257,-0.005
-0.450,-0.046
1.246,-0.120
-3.380,-274.889
-0.438,-0.042
-2.801,125.852
-2.017,32.371
4.886,0.125
-3.426,-358.015
-3.112,20.076
-2.029,34.117
-4.362,-2734.442
-1.523,-0.738
2.552,0.752
-2.223,67.662
2.847,0.403
3.138,0.005
-4.376,-2688.054
0.513,-0.027
1.953,0.483
-0.349,-0.017
-0.144,-0.000
-1.542,-0.480
0.964,-0.099
2.793,0.476
1.327,-0.112
-2.686,131.877
3.298,-0.209
-4.430,-2457.003
-3.340,-210.640
-0.792,-0.353
2.693,0.604
-3.023,67.677
2.757,0.524
0.397,-0.013
3.479,-0.448
-0.182,-0.001
-0.494,-0.066
-1.230,-1.411
-4.723,129.347
-3.468,-446.879
2.884,0.351
-4.275,-2904.177
-0.185,-0.001
-0.708,-0.241
-0.396,-0.028
-3.244,-90.304
-1.028,-0.835
4.366,-0.439
-3.957,-2206.947
-4.834,1500.576
-2.649,131.098
-0.318,-0.012
3.588,-0.581
3.770,-0.751
-0.217,-0.003
-1.101,-1.036
-0.295,-0.009
0.085,-0.000
3.955,-0.806
4.847,0.104
-0.938,-0.620
1.616,0.039
1.069,-0.111
0.177,-0.001
1.859,0.344
-0.884,-0.508
2.893,0.339
3.278,-0.182
-2.838,120.902
-2.609,128.990
1.863,0.349
3.088,0.072
-2.552,123.880
-4.845,1646.443
1.991,0.538
-2.707,131.769
-3.118,15.848
-2.249,72.804
2.272,0.820
4.584,-0.140
-0.130,-0.000
-0.908,-0.556
0.976,-0.100
3.144,-0.003
-1.643,1.782
2.134,0.717
-1.209,-1.353
4.334,-0.484
-4.005,-2393.737
0.348,-0.009
1.105,-0.115
2.683,0.616
4.863,0.113
-3.762,-1383.129
4.896,0.130
0.700,-0.057
-4.307,-2864.257
-3.260,-107.787
3.683,-0.681
-0.231,-0.003
-4.262,-2912.086
-0.468,-0.054
4.761,0.043
-3.519,-568.358
-0.670,-0.199
-1.288,-1.542
-3.431,-367.798
-2.938,98.733
4.956,0.155
3.098,0.058
0.449,-0.019
1.312,-0.115
-0.766,-0.316
-4.515,-1925.169
0.268,-0.004
1.387,-0.099
2.588,0.719
-3.408,-324.551
-4.559,-1567.594
0.145,-0.000
3.578,-0.569
3.148,-0.009
-2.276,78.056
-1.688,3.372
-1.129,-1.119
-4.399,-2598.886
-0.168,-0.001
-0.273,-0.006
3.683,-0.682
-2.761,129.529
4.395,-0.398
-0.877,-0.496
3.103,0.052
3.211,-0.093
-4.928,2755.072
-2.520,120.063
-1.794,9.079
4.855,0.108
-2.263,75.422
-4.153,-2830.941
2.110,0.691
2.043,0.609
-1.419,-1.503
-0.289,-0.008
0.178,-0.001
3.826,-0.783
-2.328,88.019
2.492,0.796
-4.506,-1987.774
-4.428,-2462.724
1.104,-0.115
-1.454,-1.349
-4.603,-1167.790
-1.005,-0.776
2.161,0.744
3.167,-0.034
-2.600,128.352
0.005,-0.000
2.150,0.734
-0.470,-0.055
3.124,0.024
-1.858,14.095
4.476,-0.283
0.249,-0.003
-2.983,83.640
0.510,-0.027
1.373,-0.103
4.276,-0.561
2.576,0.731
2.591,0.716
1.272,-0.119
-1.746,6.096
2.553,0.751
-1.912,19.372
-3.767,-1403.125
-4.900,2377.694
1.187,-0.120
0.041,-0.000
3.062,0.107
1.589,0.015
-4.096,-2699.081
-4.134,-2792.710
-1.187,-1.291
1.048,-0.109
3.111,0.041
-0.347,-0.017
1.199,-0.120
-3.171,-22.540
-2.267,76.120
-3.878,-1873.105
-2.884,112.371
-2.773,128.614
-1.053,-0.900
1.944,0.470
-2.038,35.562
2.704,0.591
-4.784,873.106
1.803,0.263
-1.287,-1.540
1.858,0.343
0.168,-0.001
-1.481,-1.158
-1.153,-1.189
3.449,-0.409
-2.863,116.529
-1.148,-1.176
-2.916,104.669
-2.039,35.605
4.214,-0.636
-0.825,-0.404
-1.324,-1.592
3.682,-0.680
3.606,-0.602
-1.889,17.024
3.508,-0.484
-0.907,-0.554
-1.259,-1.481
-3.564,-688.764
-4.395,-2614.213
-4.529,-1818.607
0.090,-0.000
-1.897,17.746
-0.149,-0.001
1.042,-0.109
-3.994,-2353.647
0.028,-0.000
-0.348,-0.017
0.768,-0.069
-2.000,30.011
2.481,0.803
0.109,-0.000
3.906,-0.806
0.836,-0.080
-3.637,-914.741
4.841,0.099
4.852,0.106
-3.438,-382.879
-1.579,0.164
1.042,-0.108
1.452,-0.074
-1.799,9.426
0.553,-0.033
-3.450,-407.052
-1.031,-0.843
3.187,-0.060
4.763,0.044
4.777,0.055
-2.807,125.122
-1.175,-1.257
0.996,-0.103
