x,f(x)
3.30,5.09
1.66,6.79
1.51,7.23
-0.36,16.30
3.70,5.48
-4.71,64.41
-3.85,51.90
-1.88,28.77
-4.41,59.95
0.25,12.54
0.67,10.43
-3.62,48.83
-0.12,14.76
-2.10,30.97
0.78,9.94
1.74,6.59
-1.39,24.28
-3.33,45.12
-1.98,29.84
-0.74,18.95
-2.93,40.15
-1.63,26.45
0.73,10.17
1.68,6.74
-3.24,43.93
3.29,5.09
-1.07,21.55
2.88,5.01
3.16,5.02
0.53,11.09
-4.57,62.25
-1.55,25.66
-2.52,35.42
-1.75,27.59
4.03,6.06
-0.69,18.63
-3.84,51.82
-2.12,31.17
-1.49,25.12
3.37,5.13
-4.99,68.86
-2.52,35.50
2.89,5.01
-4.01,54.08
-1.97,29.69
1.81,6.42
3.96,5.91
1.91,6.19
1.92,6.18
1.36,7.68
2.54,5.21
0.13,13.23
-1.63,26.45
-2.19,31.95
-1.73,27.37
-1.31,23.58
-4.09,55.21
0.97,9.12
-3.79,51.12
-2.20,32.03
1.71,6.68
1.23,8.14
0.33,12.12
-1.50,25.29
1.71,6.67
1.67,6.76
0.33,12.13
-1.26,23.11
4.55,7.39
-3.67,49.54
3.18,5.03
0.61,10.73
0.33,12.12
4.34,6.79
0.31,12.24
0.07,13.61
0.74,10.10
-4.79,65.65
4.52,7.31
-4.16,56.24
0.86,9.59
-3.27,44.29
-1.90,28.97
4.69,7.85
-3.66,49.31
-4.42,60.10
-4.76,65.28
-1.50,25.23
1.82,6.39
0.42,11.66
-2.94,40.30
2.88,5.01
-2.40,34.19
-1.36,24.01
-2.43,34.43
-2.30,33.12
2.28,5.52
0.77,9.96
2.05,5.90
-2.31,33.18
-1.84,28.40
1.28,7.95
-2.64,36.77
-4.81,65.98
4.88,8.54
0.33,12.14
-4.55,61.96
-2.43,34.47
4.24,6.53
-1.19,22.57
-3.05,41.56
-0.70,18.72
-4.18,56.59
-1.82,28.25
1.87,6.28
2.07,5.87
-1.32,23.68
-2.74,37.98
-1.83,28.32
-3.09,42.10
-0.97,20.73
0.59,10.82
-2.77,38.26
-1.16,22.28
-2.20,32.03
-3.25,44.02
-2.98,40.70
-1.76,27.65
4.62,7.61
0.54,11.05
0.21,12.78
2.89,5.01
-3.07,41.90
-0.21,15.28
4.44,7.08
1.33,7.79
3.69,5.48
-3.60,48.57
-3.56,48.04
1.21,8.20
3.37,5.13
0.96,9.18
-0.23,15.44
-4.11,55.59
4.78,8.17
2.38,5.38
-1.39,24.23
-1.11,21.92
-2.04,30.44
-3.06,41.69
-3.69,49.71
-1.43,24.58
-1.11,21.91
-3.96,53.39
-2.08,30.77
4.68,7.81
-1.25,23.03
-1.57,25.86
0.68,10.39
4.24,6.55
3.37,5.13
0.48,11.34
4.84,8.39
-2.84,39.05
3.07,5.00
-2.34,33.47
0.14,13.17
0.25,12.56
-3.23,43.78
1.41,7.51
-0.21,15.31
4.65,7.71
-3.58,48.27
-1.79,27.95
4.85,8.41
3.38,5.14
-0.29,15.84
1.87,6.27
-3.33,45.03
4.61,7.58
-0.40,16.53
-4.13,55.79
4.07,6.13
1.47,7.36
-1.01,21.08
-0.32,15.99
4.80,8.22
1.14,8.47
-2.57,36.08
2.18,5.68
-1.74,27.44
4.31,6.72
-4.97,68.49
-4.57,62.28
-2.84,39.05
1.08,8.69
-4.68,63.95
4.36,6.84
1.27,7.98
0.88,9.48
4.83,8.35
1.11,8.59
-4.30,58.35
2.22,5.60
2.44,5.31
-1.67,26.78
-0.71,18.78
2.47,5.28
-4.58,62.39
2.13,5.76
-3.68,49.57
-0.61,18.00
2.33,5.44
3.59,5.34
-4.04,54.61
3.77,5.59
-4.77,65.44
-2.06,30.60
-0.48,17.09
-3.27,44.26
4.88,8.53
1.40,7.57
-4.66,63.73
-3.42,46.25
3.10,5.01
-1.11,21.91
4.25,6.56
-2.99,40.93
-4.39,59.59
0.39,11.81
-3.04,41.52
3.04,5.00
-2.45,34.67
-0.47,17.05
-4.18,56.58
1.23,8.14
1.03,8.87
-4.18,56.55
-0.25,15.55
-1.88,28.83
0.98,9.07
1.12,8.52
0.71,10.25
4.49,7.21
1.08,8.70
1.55,7.11
4.12,6.26
3.33,5.11
-3.73,50.35
-1.52,25.43
3.82,5.66
-3.79,51.08
2.34,5.44
-3.83,51.63
3.88,5.77
-3.74,50.40
-4.35,58.95
-1.16,22.29
-3.84,51.77
-4.24,57.47
-1.76,27.69
-2.78,38.37
2.33,5.44
3.06,5.00
4.34,6.80
3.02,5.00
3.56,5.31
-3.39,45.78
4.68,7.81
-0.09,14.56
-0.69,18.62
3.32,5.10
3.55,5.30
1.44,7.42
-0.77,19.19
-4.95,68.14
2.42,5.33
-0.69,18.62
-1.74,27.43
-0.45,16.93
0.56,10.96
0.42,11.67
-4.04,54.58
1.53,7.15
-0.24,15.53
-2.48,34.98
-4.62,63.09
-4.28,58.07
-4.46,60.70
-3.89,52.51
-4.37,59.37
-4.31,58.42
1.57,7.05
-0.35,16.22
4.79,8.21
2.03,5.93
-2.43,34.44
-3.37,45.53
-3.16,42.99
-1.77,27.74
3.56,5.31
-4.90,67.48
-3.22,43.64
-4.58,62.42
4.78,8.16
4.84,8.39
3.48,5.23
-4.45,60.54
2.57,5.18
3.14,5.02
-1.86,28.64
-2.16,31.67
-4.16,56.23
-2.99,40.89
-0.15,14.95
-4.62,63.09
-3.14,42.64
4.19,6.41
-3.54,47.82
-3.03,41.39
2.94,5.00
-4.85,66.62
0.19,12.90
4.33,6.76
2.24,5.58
0.70,10.29
2.69,5.10
-3.58,48.30
-1.66,26.67
3.14,5.02
3.40,5.16
0.57,10.88
2.86,5.02
4.17,6.36
-1.40,24.37
4.90,8.61
-0.32,15.99
-0.67,18.46
-4.37,59.35
-2.42,34.40
-2.24,32.45
-2.84,39.05
-1.50,25.22
-3.48,46.98
1.14,8.47
0.87,9.53
-3.49,47.18
-2.89,39.64
-3.24,43.95
1.87,6.27
-3.07,41.84
-3.22,43.72
0.54,11.05
-2.58,36.15
-3.13,42.56
2.46,5.30
1.82,6.40
-0.98,20.86
-3.44,46.52
1.26,8.03
4.73,7.98
4.43,7.05
-1.43,24.59
-4.99,68.78
2.59,5.17
3.70,5.49
3.12,5.02
-3.32,44.99
-1.97,29.73
-1.25,23.03
-0.67,18.49
0.27,12.47
-2.80,38.64
-2.97,40.68
-3.39,45.80
-3.73,50.28
1.26,8.04
1.68,6.75
-1.86,28.59
1.30,7.91
1.95,6.11
-4.97,68.51
0.43,11.61
4.18,6.40
1.15,8.43
-2.82,38.91
-0.67,18.50
0.75,10.08
-3.98,53.66
-1.23,22.93
2.85,5.02
-4.16,56.33
2.52,5.23
-4.49,61.16
-4.43,60.19
4.53,7.34
-0.10,14.59
2.09,5.83
-2.48,35.08
3.92,5.84
-1.82,28.21
4.87,8.51
3.14,5.02
3.11,5.01
-1.48,25.03
-3.99,53.87
2.17,5.69
2.02,5.95
3.80,5.65
-3.64,49.04
4.67,7.78
-1.36,23.99
2.92,5.01
1.13,8.51
-2.52,35.46
0.55,11.02
-2.19,31.98
-0.17,15.05
-2.50,35.27
-1.14,22.14
-3.60,48.59
2.01,5.97
0.15,13.10
1.85,6.33
-1.49,25.14
0.92,9.34
-1.74,27.48
0.96,9.17
3.90,5.81
0.06,13.65
-2.93,40.11
4.32,6.74
3.52,5.27
1.94,6.11
-3.55,47.91
1.34,7.75
-4.27,57.86
3.69,5.47
-0.20,15.23
-2.59,36.27
-1.33,23.74
1.83,6.36
2.72,5.08
-0.47,17.04
-0.78,19.28
-2.59,36.25
1.11,8.57
2.11,5.80
-3.57,48.14
2.75,5.06
-0.21,15.33
-2.94,40.23
4.49,7.23
3.63,5.40
-2.12,31.17
4.08,6.17
-3.80,51.20
3.72,5.52
-3.55,47.93
4.71,7.92
2.94,5.00
3.70,5.48
-2.92,40.07
-1.07,21.58
1.29,7.91
3.80,5.64
-2.17,31.72
3.79,5.62
-0.39,16.52
-2.93,40.13
4.04,6.08
1.67,6.78
0.05,13.72
0.17,13.03
-2.76,38.20
-0.03,14.16
2.99,5.00
0.17,13.02
4.94,8.76
-4.97,68.59
0.94,9.23
-1.37,24.06
-2.30,33.12
0.34,12.06
-1.43,24.60
-1.32,23.68
-2.46,34.78
3.59,5.35
4.09,6.19
-3.06,41.68
3.68,5.46
-2.98,40.73
4.49,7.21
-0.06,14.34
-2.87,39.42
3.41,5.17
3.99,5.98
3.43,5.19
-4.00,54.00
3.24,5.06
0.68,10.37
4.25,6.56
-3.22,43.68
-0.92,20.33
0.92,9.32
-3.68,49.60
-4.57,62.26
0.12,13.31
-4.93,67.92
-3.49,47.10
3.77,5.59
2.94,5.00
0.88,9.50
1.28,7.95
3.00,5.00
-4.99,68.91
2.79,5.04
2.30,5.49
-3.58,48.34
3.37,5.14
-3.60,48.50
-2.47,34.93
-2.50,35.30
4.69,7.87
-2.63,36.70
4.64,7.67
-1.98,29.79
1.88,6.25
3.23,5.05
-4.94,67.99
3.21,5.04
-0.69,18.65
4.67,7.78
0.52,11.15
-2.74,37.99
0.90,9.39
0.08,13.55
-1.66,26.73
3.38,5.14
-4.78,65.57
3.51,5.26
-1.37,24.12
-3.30,44.70
-2.99,40.88
1.53,7.16
3.98,5.96
-2.60,36.38
-2.20,32.05
-1.10,21.83
2.12,5.78
3.80,5.65
-3.47,46.83
-3.64,49.10
2.79,5.04
2.24,5.58
-2.69,37.36
-3.35,45.34
3.01,5.00
1.04,8.83
3.18,5.03
-3.86,52.12
-1.27,23.22
1.13,8.48
3.77,5.60
0.38,11.84
-2.95,40.41
4.51,7.28
-0.24,15.50
1.60,6.97
0.05,13.70
-5.00,68.98
-0.87,19.98
4.68,7.82
0.56,10.98
2.70,5.09
-1.54,25.60
-3.42,46.28
0.30,12.30
4.67,7.78
-2.48,35.03
0.40,11.76
3.13,5.02
-0.27,15.66
-3.04,41.54
1.91,6.19
-0.62,18.10
4.33,6.77
-3.00,41.05
0.90,9.41
2.72,5.08
-0.13,14.82
-0.31,15.94
4.21,6.47
-2.63,36.65
-0.67,18.50
-1.52,25.46
0.21,12.78
2.01,5.98
2.37,5.40
-3.41,46.06
-3.13,42.57
-3.72,50.16
3.65,5.43
0.30,12.31
-3.17,43.10
-2.55,35.78
-1.29,23.43
3.64,5.41
3.19,5.04
-2.57,36.02
-4.67,63.79
-0.87,20.00
-0.72,18.86
-4.92,67.73
-3.81,51.34
2.49,5.26
4.00,6.00
4.72,7.97
0.04,13.74
0.63,10.60
2.04,5.92
-0.63,18.17
4.87,8.49
-1.39,24.24
4.72,7.95
-3.60,48.51
-3.92,52.94
-4.35,59.00
3.02,5.00
4.21,6.46
-3.10,42.19
0.08,13.53
-0.91,20.28
0.55,10.99
-3.89,52.47
0.23,12.66
-3.88,52.28
-2.64,36.82
0.25,12.55
1.57,7.04
-0.32,16.02
2.03,5.95
3.82,5.67
0.35,12.03
-4.84,66.43
2.39,5.37
0.84,9.69
0.63,10.61
-2.68,37.21
0.99,9.03
-4.21,56.94
4.61,7.60
-2.36,33.68
4.51,7.28
-0.02,14.13
-4.21,57.05
4.55,7.39
-4.21,57.01
1.85,6.33
0.80,9.85
-0.37,16.38
-0.74,19.00
-3.59,48.49
-1.44,24.75
0.25,12.54
-4.70,64.32
-0.88,20.02
4.51,7.28
-4.76,65.22
-4.53,61.69
4.52,7.30
3.98,5.96
-4.38,59.42
-1.48,25.06
-1.90,29.03
0.80,9.85
-2.97,40.66
-3.49,47.11
3.21,5.05
-3.34,45.18
3.56,5.32
1.55,7.11
0.93,9.30
2.06,5.88
-4.26,57.64
-3.83,51.71
2.04,5.93
1.98,6.05
-3.39,45.88
4.63,7.66
-4.82,66.18
-1.95,29.54
0.71,10.23
-1.81,28.16
3.87,5.75
4.44,7.07
0.67,10.44
4.55,7.41
-1.55,25.67
-3.75,50.57
4.41,6.98
0.90,9.40
-4.05,54.73
-2.13,31.36
4.48,7.18
-0.04,14.25
1.87,6.27
3.59,5.34
-2.62,36.58
0.84,9.65
3.49,5.24
4.36,6.84
-2.86,39.32
-0.09,14.58
2.99,5.00
2.59,5.17
2.16,5.70
1.86,6.31
2.63,5.14
1.68,6.75
-1.31,23.59
-1.74,27.50
1.09,8.66
-1.99,29.90
-2.72,37.77
-1.39,24.29
1.94,6.13
1.15,8.42
0.95,9.21
-0.83,19.68
0.39,11.81
2.10,5.81
4.99,8.95
-4.05,54.65
4.35,6.83
0.55,11.01
-1.29,23.42
1.33,7.79
-0.78,19.31
-0.58,17.79
-1.06,21.45
-1.88,28.83
3.67,5.45
-0.86,19.89
3.49,5.24
1.18,8.30
-4.46,60.67
4.51,7.27
0.31,12.21
4.11,6.23
2.43,5.33
4.41,7.00
4.85,8.42
-2.22,32.25
1.99,6.03
-1.84,28.47
3.57,5.32
-1.66,26.68
0.40,11.78
2.54,5.21
-3.48,46.95
4.52,7.30
-4.20,56.82
0.73,10.16
-4.47,60.79
-2.12,31.17
-4.51,61.34
-2.80,38.63
-2.56,35.96
-4.60,62.76
1.73,6.62
3.24,5.06
3.86,5.74
0.29,12.34
1.31,7.85
3.78,5.60
-0.20,15.24
-3.94,53.22
-1.62,26.31
-0.42,16.67
3.53,5.28
-1.52,25.41
-1.94,29.45
-1.47,24.98
-0.71,18.76
2.19,5.65
1.09,8.66
-4.34,58.91
2.53,5.22
1.58,7.01
-3.87,52.16
4.82,8.31
4.64,7.68
0.70,10.30
-3.34,45.25
3.81,5.65
0.35,12.04
3.17,5.03
4.18,6.39
0.92,9.34
-3.46,46.77
1.04,8.85
-1.80,28.03
3.30,5.09
-4.64,63.41
0.93,9.27
-4.25,57.61
-3.48,46.98
-1.76,27.67
-2.78,38.43
0.41,11.73
0.27,12.47
-0.14,14.86
4.07,6.14
1.41,7.52
-2.50,35.27
2.73,5.07
2.95,5.00
-1.70,27.05
2.77,5.06
3.75,5.56
-2.49,35.19
-4.39,59.63
0.96,9.14
3.85,5.72
-4.76,65.30
-4.94,68.03
-0.50,17.28
0.56,10.95
4.29,6.67
-0.13,14.80
-4.75,65.10
1.29,7.93
4.04,6.09
-3.22,43.68
2.81,5.04
1.97,6.06
0.13,13.22
-3.19,43.36
1.81,6.41
1.75,6.56
-1.67,26.81
4.83,8.33
-0.57,17.76
-0.60,17.97
-3.47,46.85
1.54,7.14
-1.29,23.38
1.28,7.96
1.04,8.85
-1.33,23.74
4.66,7.75
3.87,5.75
1.45,7.41
-0.17,15.04
-2.34,33.49
-3.96,53.45
-1.71,27.19
4.79,8.22
-1.57,25.84
-2.31,33.22
-1.03,21.25
4.76,8.09
-0.75,19.03
1.49,7.29
0.48,11.33
-0.38,16.45
4.01,6.02
4.20,6.44
1.88,6.26
-3.96,53.40
3.43,5.19
2.27,5.53
-4.52,61.55
-3.01,41.16
2.59,5.16
4.09,6.20
3.61,5.37
-1.07,21.54
4.79,8.21
-2.17,31.76
-3.44,46.50
3.25,5.06
-0.19,15.17
-0.46,16.98
-1.47,25.02
1.82,6.38
4.72,7.97
0.90,9.41
0.36,11.96
-4.66,63.68
2.23,5.60
-0.31,15.98
1.96,6.08
4.38,6.91
-4.94,68.08
-0.92,20.40
2.52,5.23
0.02,13.87
4.82,8.30
3.72,5.52
3.95,5.90
0.44,11.53
0.20,12.84
1.52,7.20
1.13,8.49
4.64,7.70
2.69,5.10
0.06,13.63
3.14,5.02
2.44,5.32
-2.63,36.71
-4.09,55.27
0.81,9.79
2.52,5.23
2.86,5.02
2.88,5.01
-0.21,15.33
-3.40,45.98
-3.00,41.00
2.95,5.00
2.50,5.25
-1.59,26.02
4.42,7.02
-0.47,17.01
-0.69,18.61
0.71,10.25
-2.11,31.14
-1.72,27.29
-3.26,44.16
2.14,5.74
-2.08,30.80
-4.93,67.96
0.32,12.20
-1.34,23.83
4.12,6.25
4.19,6.41
0.59,10.80
0.74,10.13
-2.74,37.94
2.40,5.36
3.57,5.32
-1.45,24.78
3.40,5.16
-3.91,52.74
0.87,9.52
2.31,5.47
-0.06,14.33
-0.61,18.01
0.85,9.63
3.62,5.38
-1.17,22.42
1.04,8.83
-1.00,21.03
-2.99,40.89
4.00,6.01
-3.72,50.10
-4.87,66.91
-2.27,32.74
-1.37,24.12
-1.78,27.85
4.98,8.93
3.09,5.01
2.40,5.36
-0.19,15.16
-3.96,53.51
-0.28,15.75
1.07,8.71
3.76,5.58
0.94,9.22
-1.32,23.62
-1.77,27.75
2.51,5.24
-3.02,41.18
3.29,5.08
3.97,5.95
4.83,8.37
-3.32,44.91
2.21,5.62
-3.40,45.96
-1.60,26.12
3.05,5.00
1.79,6.47
0.93,9.30
0.34,12.10
2.60,5.16
-3.08,42.02
1.39,7.61
-1.37,24.09
0.86,9.58
-0.42,16.73
-1.13,22.05
-1.95,29.50
-2.33,33.42
-2.37,33.86
-2.18,31.88
3.28,5.08
4.63,7.66
4.26,6.58
3.99,5.98
0.72,10.18
2.53,5.22
0.17,13.03
4.12,6.25
-2.09,30.94
4.62,7.62
-3.48,46.96
-4.43,60.22
-4.11,55.56
0.61,10.73
-3.56,47.98
-1.91,29.11
-3.99,53.82
-2.93,40.18
-3.11,42.29
-0.15,14.93
-3.17,43.07
2.24,5.59
0.76,10.00
-3.12,42.43
0.98,9.09
-2.97,40.69
1.07,8.71
-1.54,25.61
4.58,7.50
-0.36,16.29
-4.68,64.00
0.85,9.61
3.70,5.49
-2.01,30.05
-1.78,27.87
-1.49,25.12
3.34,5.11
2.89,5.01
-4.60,62.80
4.78,8.18
4.52,7.30
4.87,8.51
-1.17,22.37
3.90,5.81
4.16,6.34
-0.46,16.99
-2.69,37.35
2.28,5.51
0.53,11.11
-0.89,20.14
1.61,6.94
-0.12,14.73
4.35,6.83
3.16,5.03
4.55,7.42
1.71,6.68
2.00,6.00
-2.47,34.95
0.89,9.47
-4.45,60.57
2.40,5.36
-1.52,25.46
0.18,12.98
4.41,6.99
3.94,5.89
-1.22,22.84
-0.90,20.19
1.19,8.29
0.87,9.54
3.21,5.04
-4.08,55.16
-1.34,23.81
1.52,7.19
3.83,5.69
0.85,9.63
0.19,12.89
2.08,5.84
-0.54,17.55
1.09,8.66
-4.99,68.86
0.40,11.75
-0.50,17.26
-2.07,30.73
-2.52,35.42
4.06,6.12
-0.26,15.65
-3.31,44.82
1.45,7.41
-4.30,58.23
-3.61,48.65
-2.92,40.07
-0.87,20.01
-3.48,46.95
-4.66,63.68
2.83,5.03
-0.79,19.33
-4.33,58.80
-4.72,64.63
4.67,7.78
0.12,13.31
-0.63,18.19
-2.71,37.62
-0.12,14.76
2.50,5.25
-1.35,23.88
-1.72,27.31
-4.90,67.43
-0.02,14.11
-1.49,25.18
2.53,5.22
-3.58,48.30
-2.08,30.77
4.68,7.82
3.86,5.73
2.18,5.68
-1.79,27.97
-3.55,47.94
0.58,10.87
-0.49,17.20
2.07,5.87
-5.00,68.93
-2.95,40.43
-4.78,65.52
4.10,6.22
-2.52,35.47
-1.71,27.18
-4.82,66.14
-2.06,30.64
-3.98,53.66
-1.16,22.27
4.16,6.34
-1.85,28.52
-0.10,14.63
3.00,5.00
-0.19,15.17
3.59,5.35
-3.98,53.73
1.22,8.17
0.35,12.02
4.42,7.02
0.08,13.55
-3.32,44.98
-4.75,65.01
-1.13,22.09
-4.07,54.99
-3.27,44.36
2.45,5.30
-3.88,52.40
-4.16,56.27
-3.71,50.07
3.32,5.10
-1.62,26.32
-2.23,32.30
4.08,6.18
-1.01,21.07
-1.17,22.42
-1.02,21.17
-1.87,28.76
-2.44,34.55
1.80,6.44
-3.14,42.67
3.76,5.57
2.01,5.97
-1.45,24.78
-0.70,18.71
-3.76,50.73
2.93,5.00
4.52,7.31
-3.60,48.50
-0.09,14.57
-1.54,25.62
4.07,6.14
-4.91,67.60
-2.35,33.57
-3.77,50.86
4.72,7.97
-4.31,58.47
-2.27,32.82
-1.40,24.36
-4.29,58.09
-2.60,36.32
-0.35,16.20
2.93,5.00
-4.96,68.30
-4.58,62.46
-2.47,34.93
3.27,5.07
-4.85,66.69
-1.99,29.85
-3.29,44.57
-1.60,26.13
-0.30,15.92
-3.61,48.64
-0.38,16.40
4.12,6.24
3.17,5.03
3.43,5.19
-2.64,36.85
3.91,5.84
0.38,11.87
0.10,13.43
-3.66,49.42
3.72,5.52
-4.80,65.79
-0.11,14.67
3.64,5.41
0.59,10.82
-3.21,43.58
2.39,5.37
0.18,12.95
4.70,7.89
-3.63,48.96
-3.36,45.39
-1.64,26.56
-3.30,44.72
0.03,13.82
3.94,5.88
-0.39,16.49
-0.29,15.83
0.96,9.18
-2.50,35.21
-2.20,32.05
-3.63,49.00
-0.22,15.34
3.40,5.16
-3.72,50.16
-3.52,47.56
3.13,5.02
2.95,5.00
0.15,13.10
0.16,13.06
-1.47,25.00
2.20,5.65
0.28,12.41
4.70,7.87
-1.40,24.33
-2.25,32.58
2.30,5.49
0.59,10.79
-1.37,24.14
1.84,6.35
2.27,5.53
4.02,6.03
-0.76,19.14
1.41,7.54
0.17,13.01
-1.97,29.69
0.64,10.59
-2.52,35.44
4.02,6.05
4.88,8.54
-4.75,65.04
1.40,7.55
0.38,11.88
-4.97,68.50
3.62,5.39
3.90,5.81
1.17,8.35
-3.52,47.47
1.98,6.05
1.52,7.18
3.31,5.10
-0.39,16.51
0.82,9.77
2.43,5.32
4.80,8.23
-1.41,24.48
0.86,9.59
0.22,12.72
0.39,11.80
0.43,11.62
-3.57,48.20
0.09,13.48
0.69,10.33
-3.52,47.47
-3.31,44.83
-3.62,48.78
0.67,10.43
-0.55,17.60
1.95,6.10
4.44,7.06
-2.30,33.05
0.82,9.73
-4.33,58.76
2.35,5.43
4.48,7.19
0.04,13.78
2.76,5.06
0.38,11.88
-0.76,19.11
-3.39,45.86
1.37,7.67
-3.39,45.89
4.35,6.82
0.99,9.03
-1.68,26.87
-2.53,35.55
4.27,6.60
-1.94,29.43
-1.83,28.37
1.05,8.82
-4.18,56.54
-0.40,16.57
1.88,6.25
-1.06,21.48
-3.25,44.08
-1.33,23.76
4.22,6.48
0.11,13.37
3.44,5.19
-0.89,20.13
-2.15,31.49
-4.04,54.50
-4.91,67.61
-1.84,28.39
-1.46,24.93
1.76,6.53
-0.47,17.01
-1.26,23.12
-2.15,31.49
3.43,5.19
-4.64,63.43
0.63,10.61
-0.75,19.04
2.69,5.10
-3.91,52.81
-3.36,45.43
-1.41,24.41
-4.25,57.60
4.88,8.53
0.59,10.81
2.63,5.14
2.50,5.25
2.23,5.59
-1.14,22.15
-2.48,34.99
3.85,5.73
-4.95,68.14
-3.75,50.62
4.89,8.55
4.46,7.13
2.76,5.06
-0.16,15.02
4.49,7.22
-2.92,40.01
4.88,8.55
1.70,6.69
1.43,7.47
2.51,5.24
-4.82,66.22
2.39,5.37
0.29,12.35
-4.01,54.20
-0.85,19.83
2.36,5.40
0.53,11.08
-2.95,40.39
-4.41,59.96
-2.24,32.47
-4.62,63.08
4.75,8.08
-2.33,33.36
0.33,12.14
1.05,8.80
4.30,6.70
-3.91,52.76
-1.39,24.30
4.61,7.59
4.39,6.93
4.64,7.68
-1.03,21.28
-3.77,50.80
-3.32,44.99
-1.15,22.21
0.65,10.53
-3.73,50.31
0.23,12.69
-0.66,18.39
-1.49,25.17
-1.79,27.91
4.00,5.99
4.59,7.52
0.77,9.98
-3.72,50.15
-0.02,14.15
2.45,5.30
-3.13,42.64
0.25,12.58
-2.00,29.98
-4.37,59.35
2.20,5.64
0.86,9.57
0.88,9.50
4.05,6.11
2.42,5.33
-3.75,50.61
4.96,8.86
-3.75,50.50
-0.21,15.27
3.47,5.22
-2.85,39.21
2.59,5.17
-1.87,28.75
-0.29,15.84
3.84,5.70
-4.46,60.68
0.81,9.78
4.34,6.79
1.31,7.86
-3.98,53.78
-1.47,24.98
-3.41,46.05
-0.19,15.16
0.33,12.11
-0.66,18.38
3.49,5.24
-4.47,60.76
-0.84,19.73
4.16,6.35
-0.77,19.19
-4.35,59.07
-1.36,23.97
4.77,8.12
0.40,11.74
1.70,6.68
3.79,5.63
-0.12,14.70
0.82,9.73
-4.32,58.59
-3.93,53.05
-2.66,37.07
-3.64,49.05
1.23,8.15
0.23,12.65
-3.46,46.69
2.59,5.17
-0.12,14.73
0.48,11.37
-3.64,49.14
-2.42,34.34
-1.71,27.21
2.04,5.93
-2.33,33.40
-1.84,28.41
-2.15,31.50
2.67,5.11
-1.05,21.41
0.12,13.28
2.68,5.10
-2.34,33.51
-4.52,61.56
2.31,5.47
-4.87,66.93
3.19,5.04
-0.03,14.18
-0.22,15.37
0.83,9.71
-4.43,60.20
2.91,5.01
3.50,5.25
-3.30,44.66
-2.07,30.74
-3.98,53.70
2.86,5.02
-3.88,52.33
1.72,6.63
1.02,8.91
2.40,5.36
-4.90,67.45
-2.15,31.50
-0.89,20.15
-3.90,52.64
2.23,5.59
0.88,9.51
3.40,5.16
0.95,9.20
2.95,5.00
0.41,11.71
-2.07,30.68
-3.43,46.40
-4.48,60.89
-4.32,58.55
1.95,6.11
-1.04,21.35
2.39,5.37
2.88,5.01
-2.66,37.02
4.91,8.64
-4.82,66.11
-0.03,14.20
0.76,10.01
-2.12,31.17
-3.78,50.95
0.37,11.93
-1.09,21.69
-2.31,33.23
2.20,5.64
-4.79,65.62
-2.67,37.18
3.86,5.74
-1.86,28.66
3.59,5.35
-1.77,27.72
-2.81,38.81
0.88,9.49
1.62,6.91
2.83,5.03
4.48,7.19
1.99,6.03
4.21,6.46
-3.19,43.34
-0.52,17.41
-1.07,21.57
-2.28,32.92
-4.17,56.46
-3.53,47.68
2.41,5.35
-2.13,31.28
-0.81,19.51
4.09,6.20
4.84,8.37
-4.99,68.92
-3.93,53.02
3.79,5.63
1.74,6.60
-2.36,33.69
-1.73,27.37
1.09,8.66
3.64,5.41
-3.49,47.17
-2.35,33.58
-1.72,27.31
0.50,11.23
3.05,5.00
4.27,6.60
3.84,5.70
4.72,7.96
0.72,10.21
3.34,5.11
-2.70,37.44
1.55,7.10
2.43,5.32
-4.58,62.43
-1.59,26.11
-2.28,32.84
4.90,8.61
4.24,6.54
-4.35,59.09
-0.02,14.14
-1.20,22.68
0.91,9.38
2.76,5.06
-4.68,64.01
4.15,6.32
1.72,6.65
1.03,8.89
3.94,5.88
1.81,6.42
-1.06,21.48
1.69,6.73
3.84,5.71
-4.82,66.21
0.60,10.77
-4.52,61.51
3.57,5.33
1.25,8.08
-4.36,59.15
-4.28,58.04
-4.47,60.84
-3.72,50.16
-4.36,59.17
-2.94,40.27
-1.97,29.71
-0.53,17.44
2.60,5.16
4.90,8.60
-1.62,26.33
-2.59,36.20
-4.62,63.11
-1.03,21.27
2.92,5.01
3.21,5.05
3.73,5.53
0.69,10.34
2.43,5.32
-3.17,43.04
0.16,13.09
-4.30,58.31
3.08,5.01
-2.71,37.58
4.28,6.63
1.86,6.30
3.40,5.16
3.23,5.05
3.62,5.39
-1.74,27.44
-1.93,29.32
-4.46,60.64
-2.27,32.81
2.66,5.12
-2.55,35.75
4.82,8.31
-0.60,17.94
3.02,5.00
0.26,12.51
-3.43,46.36
-1.66,26.74
4.11,6.24
3.21,5.05
-0.63,18.21
-2.78,38.36
1.26,8.04
-2.14,31.39
4.59,7.52
0.03,13.79
1.75,6.56
-0.43,16.79
1.47,7.34
-4.72,64.59
-0.99,20.95
-2.15,31.54
-2.02,30.15
4.55,7.40
-4.42,60.05
0.51,11.20
-3.78,50.94
-1.95,29.55
-0.72,18.86
-3.91,52.71
0.85,9.61
4.36,6.84
0.64,10.59
0.58,10.84
0.54,11.07
1.32,7.82
1.14,8.46
4.65,7.71
-4.85,66.59
-1.60,26.15
-1.06,21.49
-2.95,40.35
-3.81,51.36
-1.22,22.79
2.86,5.02
-1.50,25.22
3.72,5.52
1.13,8.50
-3.84,51.84
