x1,x2,x3,f(x1,x2,x3)
2780709,5952305,9.5,12.25,,
1996507,5344401,5.81,21.12,,
8763027,5970071,8.26,51.17,,
1809835,7851392,5.59,30.32,,
2639692,8804548,3.92,100.82,,
84771,4794224,6.6,0.62,,
4533710,8605788,9.3,30.09,,
4366703,2368369,9.89,7.06,,
5006130,3803165,5.46,42.58,,
4564969,35796,0.29,129.76,,
7545866,9673691,8.15,73.29,,
9779730,7724353,10,50.42,,
8773790,4481295,9.86,26.99,,
8287898,7743954,4.55,206.59,,
2506993,6502096,2.78,141.23,,
7055166,8879962,5.24,151.97,,
5064889,7687268,0.31,26297.2,,
2235832,4008873,8.6,8.09,,
2626815,6379733,3.72,80.71,,
8611930,640580,6.29,9.3,,
1969272,2492220,3.49,26.82,,
7880614,8291195,1.79,1364.82,,
2830588,1847961,1.89,97.31,,
7960940,1157214,1.09,517.75,,
7266953,1123224,4.46,27.35,,
305249,8953461,7.42,3.32,,
4061930,9838196,5.33,93.85,,
9471374,3728925,5.22,86.42,,
1964647,3561467,0.02,902114.71,,
292242,8007717,9.65,1.68,,
9376758,5083439,1.65,1168.99,,
6239324,86514,4.19,2.05,,
188054,3278555,1.07,36.03,,
5166742,7455256,4.37,134.63,,
1383080,3531341,9.28,3.78,,
4235987,5891149,6.76,36.39,,
1236826,1096758,7.04,1.82,,
5884534,1652612,4.14,37.84,,
4340119,5933890,8.56,23.47,,
4098150,8604717,7.43,42.68,,
4507853,7727500,1.82,704.08,,
5643416,2887904,5.54,35.38,,
9601862,3150188,5.04,79.6,,
7918073,9149274,2.02,1184.16,,
8685474,2606520,8.02,23.5,,
2250187,4567013,6.05,18.74,,
9622500,1669746,6.33,26.77,,
6789104,6407558,7.8,47.66,,
4068936,8423351,6.9,48.03,,
6161297,9592791,1.76,1270.36,,
5551161,2628100,0.42,5623.12,,
8159434,8856730,6.05,131.76,,
9294178,1840161,2.23,230.47,,
3850589,3486829,1.36,485.41,,
1011724,2595373,1.29,105.55,,
7823508,6384585,7.65,57.01,,
6166453,6706379,2.9,328.66,,
6261762,3831928,6.1,42.99,,
587902,3415832,0.48,591.09,,
3753443,642208,4.41,8.27,,
9440870,4989003,5,125.96,,
6385504,309269,8.29,1.92,,
7270367,8246270,3.5,326.32,,
2085586,6811727,2.11,212.27,,
3750802,6927533,1.11,1403.35,,
1751825,5124774,1.97,153.77,,
8656011,1591160,5.38,31.8,,
3058390,9263747,6.96,39.04,,
6514672,1852884,9.01,9.92,,
7846841,5967675,9.19,37.02,,
4577673,252198,1.63,29.08,,
4273664,9128613,2.68,362.25,,
3820324,3454863,7.36,16.26,,
8353639,2004014,9.31,12.9,,
4441296,2152972,6.54,14.9,,
8232959,128458,6.53,1.65,,
7740026,4588739,8.58,32.21,,
1167168,3457423,5.79,8.04,,
4774316,1130810,6.27,9.16,,
2372352,2521703,2.91,47.09,,
2419687,2549938,4.7,18.63,,
6628316,1164036,3.14,52.18,,
3242821,490791,1.94,28.31,,
486347,9385224,6.63,6.93,,
7640366,9051960,9.74,48.66,,
4533701,963202,3.01,32.14,,
7519803,7514017,2.49,607.55,,
3539287,5017262,3.95,75.95,,
3789663,3612445,7.09,18.18,,
4181711,4623291,4.9,53.68,,
9260211,3599514,1.46,1042.83,,
1683060,8323249,9.57,10.21,,
715105,9905839,7.07,9.44,,
7460407,8664013,8.48,60.02,,
131776,9477367,0.87,111.26,,
8169207,3458147,9.02,23.15,,
5173029,4803181,1.04,1527.35,,
7115966,5278671,5.98,70.05,,
408041,9015776,5.69,7.59,,
753878,4508725,6.66,5.12,,
2813121,9927633,2.38,328.57,,
8298725,6105290,6.82,72.61,,
1836726,9668872,3.86,79.7,,
2205665,1326902,0.35,1629.75,,
3638131,8831100,1.79,665.9,,
6985201,3384453,6.82,33.91,,
4068119,1621076,0.04,237137.04,,
9998497,285604,3.62,14.55,,
5171105,2226480,9.69,8.18,,
1475458,2823582,4.14,16.23,,
5146772,4413155,4.69,69,,
9306280,6775544,9.91,42.82,,
5334075,8283635,5.65,92.34,,
1305588,57709,1.24,3.29,,
4092457,1251281,7.3,6.42,,
316566,7706747,0.92,193.68,,
6620823,2213149,2.94,112.96,,
1567438,3636446,6.7,8.48,,
1899242,1327547,1.87,47.96,,
7841951,8618527,9.43,50.73,,
9124165,7107354,1.39,2234.18,,
6946529,3496865,9.39,18.4,,
6769634,8211383,4.34,197.09,,
7176062,568419,2.38,47.98,,
7358834,1600304,9.95,7.94,,
5083365,1787688,6.52,14.25,,
4285826,6821320,3.65,146.11,,
9350952,9873740,2.89,737.24,,
4012978,9891931,7.63,45.45,,
8902997,3145283,0.48,8034.2,,
1440188,9239228,7.5,15.79,,
2884966,1288956,0.34,2179.68,,
7116657,619861,7.25,5.6,,
7611870,3847558,2.34,356.3,,
5429081,6747751,0.85,3360.48,,
8771964,1045406,5.27,22.06,,
5477811,8538473,7.92,49.76,,
6397599,4011250,1.55,713.73,,
7541482,4907309,0.98,2567.85,,
6112779,7338484,2.95,344.35,,
6832599,4775458,7.92,34.71,,
9470419,1666863,0.77,1795.81,,
6155160,3187725,8.83,16.78,,
5930850,3119861,9.08,14.99,,
1823268,2380039,3.2,28.23,,
5485777,6287825,7.64,39.47,,
4793782,8798334,4.11,166.8,,
7583556,7257621,9.24,43.05,,
8691951,3559106,2.61,302.79,,
7479128,2805049,8.67,18.62,,
1387742,3501746,1.51,141.95,,
8544113,1644274,2.67,131.79,,
5313053,9541751,3.78,236.97,,
3128303,2990991,5.62,19.79,,
5691682,4170093,7.49,28.26,,
2317177,5390944,6.49,19.76,,
3916205,9407161,5.13,93.59,,
7221280,1888316,0.49,3739.93,,
3765049,6522299,6.78,35.62,,
9194726,2206995,2.77,176.69,,
8973417,7894331,2.16,1010.78,,
1959874,8077226,6.96,21.78,,
4840768,9954775,2.21,655.53,,
3705687,5956883,5.34,51.57,,
1501161,1115312,8.1,1.7,,
4412904,263740,9.93,0.79,,
6478083,7874158,3.18,336.1,,
8918179,1772349,1.26,666.12,,
6175329,3911200,4.61,75.84,,
4697059,3158573,1.63,372.87,,
3380073,1361418,0.56,991.07,,
8151756,7556197,0.82,6133.59,,
5178514,442998,2.94,17.75,,
414493,1858502,0.59,148.7,,
5797027,9513045,4.43,187.36,,
9801878,4624704,5.8,90.03,,
3929547,5837324,6.62,34.89,,
9263585,6948683,7.69,72.59,,
1177367,2318798,5.95,5.14,,
9587073,3776708,9.7,25.69,,
4821907,3201650,2.82,129.26,,
5076397,358110,4.66,5.6,,
574649,3842328,2.72,19.85,,
9195823,9627925,3.19,581.18,,
1692651,9509158,8.41,15.2,,
3865980,1793333,3.51,37.62,,
1004808,3064159,0.94,233.2,,
3527724,4097366,5.75,29.19,,
5976852,1793386,3.62,54.69,,
9026654,8401987,9.05,61.73,,
5759960,8300734,9.71,33.87,,
751796,5731344,1.47,133.25,,
7529992,3402388,1.04,1576.03,,
936766,3517436,7.39,4.02,,
898902,4468183,2.7,36.68,,
2677441,9474802,2.54,262.9,,
5872857,6990132,8.78,35.57,,
5652795,9642053,5.49,120.88,,
6570148,3515320,2.55,237.59,,
3817222,3381952,9.92,8.75,,
7127012,7706425,5.75,111.02,,
4113606,4098907,7.27,21.26,,
1491696,8813790,9.29,10.16,,
9303346,2807824,9.32,20.08,,
7068866,7487607,4.37,184.97,,
9628149,322366,4.44,10.52,,
3123871,6534206,7.97,21.42,,
1930253,29230,6.98,0.08,,
6276143,1939628,6.3,20.44,,
9858273,3532565,0.55,7756.28,,
4864828,9386345,1.87,867.51,,
8442554,2006339,2.2,233.89,,
3584145,9729719,9.02,28.58,,
1064950,6116754,3.59,33.69,,
598141,6101556,1.95,64.25,,
1552930,1360221,8.77,1.83,,
992688,2704128,5.28,6.42,,
3757251,5388599,2.57,204.2,,
358776,7130723,8.37,2.44,,
6410290,531680,7.3,4.27,,
8252278,8264655,4.4,235,,
205120,3206579,4.36,2.31,,
9427371,1818670,4.39,59.23,,
8402834,2483544,7.65,23.8,,
8142643,7618825,6.86,87.98,,
2653924,4037809,2.95,82.25,,
5462632,186180,9.57,0.74,,
5254845,2442667,1.16,633.27,,
777028,6983381,9.47,4.04,,
2603067,8960746,9.94,15.74,,
7006206,3412138,3.41,137.33,,
4499670,3766354,5.29,40.37,,
1099051,703267,8.5,0.71,,
1959907,6949578,1.2,630.05,,
7486099,90822,6.47,1.08,,
6797527,4907267,0.93,2584.15,,
9892695,7313946,1.05,4348.36,,
6808020,8298578,5.11,144.62,,
2759440,5340952,2.91,115.82,,
1727040,7586143,4.47,43.81,,
746570,8912435,7.67,7.55,,
624435,2632972,0.06,28579.71,,
6097425,7354726,7.4,54.6,,
563382,9526109,3.62,27.3,,
8011717,3614584,8.53,26.58,,
150636,5069425,7.19,0.99,,
6769136,6922589,9.7,33.25,,
5019250,1526004,8,7.99,,
6752988,7373742,1.05,3003.19,,
6881736,3182047,2.84,180.58,,
7929206,3345748,2.65,252.94,,
6669721,4206588,4.33,100.02,,
9191972,1402927,3.48,71.22,,
9115386,5602543,7.78,56.25,,
6561025,5277592,1.02,2237.67,,
5627069,3957584,8.72,19.56,,
8987666,9772301,4.71,264.54,,
9388248,5289434,7.54,58.33,,
1960539,3653778,1.43,233.82,,
7545846,9727052,2.7,672.16,,
953716,9666123,5.12,23.49,,
4602127,9686096,1.54,1254.91,,
696923,5074993,9.44,2.65,,
6109866,2390444,2.97,110.55,,
6041631,4095730,2.49,266.49,,
9535431,7660404,6.72,107.84,,
6129737,8472714,9.23,40.66,,
657390,880103,6.82,0.83,,
3182349,8308286,0.87,2308.32,,
3285471,4392164,8.9,12.16,,
4447785,9866443,2.96,333.3,,
2929201,9757757,6.76,41.7,,
9287153,4873477,1.61,1160.56,,
6923109,7997202,4.86,156.61,,
2081055,1046527,6.75,3.19,,
5885461,5052877,7.62,34.21,,
2342801,8093098,6.1,33.99,,
6447765,2798502,6.96,24.85,,
5444641,1809227,1.65,241.5,,
2115230,1156686,5.58,5.25,,
3481737,582406,0.44,701.46,,
9419177,3096847,6.17,51.08,,
847030,3626562,2.87,24.83,,
8943758,6981418,3.13,424.75,,
2841794,2277903,9.55,4.74,,
3731297,4262216,4.51,52.27,,
6137766,5955476,3.44,206.34,,
178773,9039420,0.53,385.68,,
2586017,7028290,8.34,17.44,,
697308,4548208,7.93,3.37,,
3318517,614233,5.65,4.26,,
9336109,8154965,3.79,353.54,,
2171497,30822,8.78,0.06,,
3075933,150551,4.52,1.51,,
6572496,6850476,0.87,3924.57,,
689467,844197,8.54,0.53,,
6784301,9115082,1.12,3310.43,,
1082917,3548538,8.13,3.88,,
3003007,8817242,8.4,25.05,,
6408142,3890986,8.55,22.78,,
6210881,5158925,9.09,25.85,,
6690013,1763603,9.11,9.48,,
777481,8894100,2.94,53.48,,
2711849,9633344,3.96,110.98,,
8423716,6231210,9.42,39.49,,
9762255,122164,7.82,1.3,,
8635574,1572619,5.26,32.8,,
2686491,4133656,8.44,10.4,,
127688,9156911,5.45,2.63,,
4709447,6495915,0.58,5990.47,,
2134257,457937,9.39,0.74,,
2535296,108797,9.39,0.21,,
3266731,2500343,0.12,34945.25,,
7871677,4580467,4.17,138.52,,
6588372,9544675,1.55,1743.96,,
3977625,384445,0.23,1880.9,,
6616228,4915936,9.03,26.64,,
4399910,2136256,6.63,14.28,,
9840102,5797802,3.21,369.26,,
5296421,5422959,6.31,48.11,,
156120,9530174,7.3,1.86,,
7949804,9461589,1.62,1919.9,,
1422415,1438515,1.83,40.8,,
2813899,4910125,3.74,65.9,,
5598336,9040798,1.35,1859.16,,
2581619,6719377,2.13,255.2,,
9263876,9908937,7.49,109.1,,
7044272,4349043,3.4,177.3,,
4424862,2110377,1.45,296.12,,
5787977,2300095,3.85,59.86,,
8519648,5173247,7.9,47.15,,
6739447,5846241,8.22,38.88,,
4039070,8142834,5.71,67.25,,
6630809,3292510,1.65,532.19,,
5740688,6769297,7.68,43.94,,
5653864,2119981,3.06,85.44,,
4600374,5101286,8.94,19.59,,
4722852,1341420,0.08,66798.97,,
9508757,4985955,1.61,1213.77,,
2410491,8251918,3.17,131.77,,
4225460,922779,6.29,6.58,,
1428347,7321457,5.4,23.94,,
9441630,2877448,4.05,110.4,,
432632,9829120,6.5,6.71,,
2778939,9467301,8.37,25.05,,
9458255,2107787,0.91,1599.01,,
9059997,2776191,2.91,198.71,,
3987399,3770648,5.92,28.66,,
6198155,8000827,0.23,61685.54,,
3493596,2329654,9.35,6.21,,
6285640,3602084,9.18,17.91,,
9218392,9440939,7.71,97.78,,
2014509,9921872,0.34,11860.34,,
2910079,942540,0.28,2281.59,,
9863656,6561155,1.69,1519.42,,
9790330,1080364,4.4,36.47,,
2697409,1487840,7.56,4.68,,
5683895,9843090,6.5,88.25,,
95656,6510726,2.49,6.7,,
148267,3808846,9.66,0.4,,
2509892,7309682,2.13,269.81,,
7378681,5466301,2.34,492.6,,
9668561,2489351,6.23,41.43,,
2266008,6777049,1.16,761.39,,
1024623,4610312,1.49,142.17,,
4329017,8317820,9.58,26.18,,
3419476,5160714,9.53,12.97,,
231675,3830667,5.61,1.88,,
8103264,7041005,0.63,9609.31,,
4502924,9737917,6.82,62.9,,
2966162,3742018,2.82,92.94,,
7397476,9537945,2.74,627.04,,
5562319,5049516,3.07,198.99,,
7429725,328343,7.13,3.2,,
3520809,8844071,3.6,160.42,,
6914169,129576,5.23,2.19,,
7243991,5928962,2.84,354.66,,
383592,7085863,5.92,5.17,,
2389613,8779058,9.68,14.93,,
8918813,2372384,6.73,31.16,,
7801652,1373221,7,14.6,,
5995701,9220128,2.27,712.75,,
4501428,4849044,6.55,33.94,,
1654850,2909258,9.73,3.39,,
4916573,8940836,1.46,1381.13,,
342752,5510381,4.41,6.49,,
8559761,6563391,2.54,582.64,,
6973132,7619543,5.5,117.05,,
9549876,6963134,6.7,98.97,,
3193460,8310627,7.72,29.72,,
6065165,4599966,8.88,23.59,,
8914118,4612265,8.69,36.37,,
6569730,379505,7.57,2.9,,
2936773,1399685,4.71,12.35,,
6739363,8639147,9.75,40.86,,
4428809,9901702,6.81,63.09,,
544098,3634118,1.47,60.9,,
396697,5605861,1.86,42.8,,
6563773,7118329,5.91,89.36,,
4063419,4981604,2.47,222.06,,
2200697,9606247,7.03,28.51,,
5113094,5874694,0.31,20316.54,,
7056320,7846562,1.8,1141.3,,
8064588,7741264,9.6,45.24,,
3952459,366209,9.85,0.99,,
5269829,7688416,9.62,29.24,,
7877640,9724625,4.6,241.64,,
4323782,3537202,5.3,36.39,,
1729478,9751016,3.19,110.48,,
8548189,8657109,4.6,233.85,,
140018,6364278,7.4,1.09,,
8579173,7823164,4.3,241.69,,
9725982,7910879,3.36,454.92,,
2776489,7353390,8.14,20.55,,
4592467,5586264,7.57,29.84,,
2354241,1961897,5.31,10.93,,
9057285,6612932,1.74,1317.04,,
1986637,4578768,8.67,8.07,,
1456619,6551265,2.24,126.56,,
6043014,7596536,8.81,39.49,,
536459,5081971,5.94,5.15,,
457701,8523862,5.72,7.96,,
4964779,1204249,2.31,74.84,,
2914987,1514816,7.42,5.35,,
7136164,5610432,1.61,1025.99,,
4074094,1163554,0.78,519.47,,
8193817,4389731,4.75,106.44,,
5392956,7168756,5.58,82.89,,
4540938,773229,8.55,3.2,,
8170462,9857165,4.09,321.8,,
8966793,9812951,3.38,514.48,,
5048927,1979470,9.28,7.74,,
3195349,3951072,2.11,190.08,,
9583876,8372138,4.73,239.64,,
3395083,1253224,1.43,139.19,,
2673702,6910299,1.39,638.65,,
513093,2912673,6.18,2.61,,
8859145,8641998,5.54,166.48,,
687634,6475842,9.55,3.26,,
486673,3065180,0.21,2158.68,,
1079087,9004808,7.92,10.34,,
7782452,8718933,0.39,29532.15,,
2754476,6418122,2.36,212.38,,
6939913,5741464,2.9,316.09,,
6411315,6544423,3.92,181.99,,
7243651,2053983,3.58,77.66,,
726417,7825246,3.89,25.03,,
6157793,7818111,3.89,212.7,,
2475942,4834831,4.28,43.66,,
1613057,7471223,4.83,34.46,,
1836293,6985433,1.24,554.32,,
8238206,2868819,5.76,47.59,,
480227,9447107,3.77,21.26,,
6369161,8720576,3.73,266.12,,
4037316,6510042,3.59,136.44,,
7886388,632014,0.03,346310.78,,
6523650,129604,2.44,9.45,,
8017335,7887358,1.16,3142.21,,
1838763,5129023,0.14,31628.99,,
1874087,2066954,0.53,920.61,,
1297717,1581439,6.88,2.89,,
4685270,4018586,3.01,138.92,,
5059395,2222086,3.27,70.05,,
8814638,8087660,0.11,396366.5,,
4686522,2973816,7.85,15.07,,
6352110,5339375,1.07,1968.64,,
5516922,6560571,6.71,53.63,,
2215049,7512792,7.09,22.11,,
8812012,7267224,5.48,142.53,,
1107088,5516066,9.21,4.8,,
6050253,1163225,7.16,9.15,,
5747171,9642606,6.52,86.96,,
1822403,4793880,7.03,11.79,,
7673750,6035886,3.27,289.67,,
170503,3326455,8.2,0.56,,
6348583,164263,8.95,0.87,,
8135626,4124245,2.04,539.58,,
5810892,1916104,6.27,18.92,,
8655309,3953057,2.62,333.19,,
4374396,9055753,3.65,197.88,,
7204454,5084524,3.6,188.71,,
1915320,4687405,2.64,85.82,,
1079578,8781009,3.46,52.87,,
2636878,4128228,4.92,30.04,,
8601904,8175423,2.98,528.95,,
1405777,7727402,1.44,350.05,,
1097174,1252902,4.55,4.43,,
9345378,8162532,9.18,60.43,,
6471127,6262938,9.13,32.41,,
2561727,6026125,0.26,14726.48,,
8864003,8246851,4.62,228.62,,
9580689,9360797,5.24,218.12,,
1493787,9011453,5.28,32.17,,
3769780,1006071,0.5,1003.88,,
2149587,4710086,0.54,2299.21,,
8653078,6287637,6.81,78.36,,
4541358,6001877,3.74,129.75,,
1038057,4497664,3.67,23.14,,
3617393,306830,1.07,64.18,,
9441692,6578086,9.1,50,,
3396699,5193245,3.91,77.19,,
3825560,8892683,7.9,36.38,,
4808655,7996419,5.3,91.4,,
6064568,7923251,2.38,567.34,,
6862102,2659846,0.57,3702.77,,
8651454,6205013,3.77,252.08,,
9658792,2748412,3.61,136.13,,
5741441,3874167,9.73,15.68,,
1236932,7453385,3.54,49.01,,
559739,6100661,4.49,11.28,,
1259890,1009948,3.78,5.94,,
9508563,7468358,7.02,96.04,,
2304164,3869017,9.77,6.23,,
5229510,9375027,1.82,987.39,,
9563792,2926108,1.9,519.71,,
8076806,3857455,5.78,62.28,,
2335674,4952981,4.66,35.61,,
3026249,4081413,7.02,16.72,,
2358482,3677899,4.78,25.32,,
547309,3544386,2.65,18.45,,
5811535,4050916,7.13,30.89,,
7876323,1242097,4.26,36.02,,
7588148,2941127,3.95,95.54,,
2307053,3427816,1.31,309.27,,
2281644,762304,1.99,29.39,,
5046417,5309038,3.14,181.82,,
7215869,7797566,9.62,40.57,,
9693098,1432022,9.99,9.27,,
5504754,9754575,3.06,383.25,,
1671193,16488,8.01,0.03,,
7794396,7171612,5.87,108.42,,
8867658,8058757,1.58,1900.21,,
1539190,8375208,4.91,35.64,,
193902,1181020,0.83,21.93,,
4771960,1386392,0.39,2861.15,,
9755787,8954295,4.28,318.38,,
6253817,8864374,5.64,116.28,,
6698079,8968850,0.78,6508.63,,
8593885,393544,1,226.8,,
7818336,1879376,4.38,51.22,,
8292916,9222946,6.28,129.27,,
3985422,7258359,8.38,27.48,,
9582869,9438643,9.76,63.36,,
7609190,642181,6.97,6.72,,
9966496,1910383,2.91,150.34,,
9544156,2687477,4.95,69.75,,
3003561,679539,5.94,3.86,,
4625146,5433804,4.54,81.48,,
8654638,7190415,2.58,626.28,,
8659088,9236289,3.29,493.96,,
5576718,8365447,8.11,47.31,,
8328144,7850128,0.21,102208.2,,
6069351,7676028,6.99,63.66,,
3930883,2760416,9.77,7.59,,
941058,8187507,4.12,30.28,,
5426543,887995,3.16,32.23,,
7345122,9123370,2.92,523.43,,
9634008,1761107,6.52,26.6,,
1012579,286731,0.85,27.01,,
7742797,3451768,5.53,58.37,,
3241291,588638,8.24,1.87,,
8354715,8711392,1.38,2562.75,,
6370859,4841603,1.25,1322.84,,
329173,2216637,7.58,0.85,,
7136744,6696751,1.29,1903.59,,
5401248,3799393,9.35,15.67,,
7557571,658787,8.25,4.88,,
5692469,1889256,2.3,135.33,,
2111483,4808222,4.45,34.27,,
3273627,1896504,4.97,16.75,,
4703557,2069170,2.88,78.29,,
9541398,7678387,1.15,3683.22,,
2089500,3830073,5.09,20.63,,
1857244,5718787,6.32,17.77,,
8997234,3777356,7.06,45.47,,
1572939,7697179,9.68,8.61,,
4334650,9396233,8.49,37.67,,
7251236,6393231,7.62,53.28,,
4654210,616262,6.52,4.5,,
7527255,9103200,8.52,63.01,,
1594753,6591871,0.1,64897.06,,
1844709,491477,3.41,5.22,,
2938612,8996636,0.34,14833.8,,
199318,715264,7,0.19,,
6443742,896671,8.51,5.33,,
7619923,8623971,3.14,443.75,,
9049482,9069795,8.8,70.68,,
5396375,1199021,9.1,5.21,,
5957605,727814,7.94,4.59,,
1713007,2693477,2.43,51.96,,
7535462,4451069,3.33,202.09,,
1353991,9262848,5.01,33.3,,
5883910,9044975,1.43,1748.4,,
5025831,8431492,9.29,32.75,,
783173,7222081,8.97,4.69,,
3423181,6520667,8.54,20.42,,
1393822,9050297,3,93.43,,
3809881,2183517,5.98,15.5,,
3919381,4793358,8.33,18.06,,
7436557,6754769,5.05,131.67,,
8928113,5325862,6.35,78.66,,
1099242,4379617,8.23,4.75,,
4527028,7677574,1.57,939.11,,
5528746,4746381,3.97,111.28,,
4913071,5907432,2.04,464.94,,
8739961,1962504,8.16,17.19,,
8241493,2326225,3.16,128.38,,
4878285,1835870,4.1,35.53,,
2885616,9865688,6.29,47.96,,
2128101,9683553,7.01,27.96,,
7963110,4803096,6.97,52.59,,
7073255,9745537,1.04,4288.47,,
9087176,3111751,2.3,358.06,,
2064653,1365425,0.73,354.68,,
288232,1820771,1.88,9.95,,
8065917,6051724,0.84,4590.66,,
7573581,739955,0.53,1329.42,,
6117490,8579721,8.41,49.52,,
3371547,3814682,0.51,3298.74,,
839586,7231486,4.24,22.54,,
8192575,1347428,6.95,15.26,,
9205419,3768564,9.47,25.84,,
5881506,7648552,7.46,53.95,,
8191668,6735269,5.22,135.05,,
4970864,7054452,3.74,166.94,,
1877711,6118860,2.93,89.32,,
5784128,4627926,3.77,125.39,,
5716899,8340610,4.23,177.92,,
6265942,9969833,8.61,56.29,,
2881606,5246319,1.73,336.78,,
1672976,9137004,4.03,62.94,,
4258198,7097042,2.03,489.7,,
8294836,3475336,9.88,19.72,,
7886338,2359235,7.16,24.25,,
4582988,8341940,2.02,625.02,,
8559844,2731618,0.39,10097.98,,
7936449,8797425,4.06,282.59,,
1221066,238124,8.47,0.27,,
5601817,3014145,3.05,121.01,,
2331229,6192433,3.02,105.54,,
9371470,9024868,7.26,107.08,,
6589387,1777918,0.07,155239.1,,
3460404,262109,2.99,6.75,,
3045851,2585249,7.81,8.61,,
3028328,5442569,5.5,36.31,,
6419692,319843,5.08,5.31,,
4398081,1141155,6.73,7.39,,
4143031,1342429,0.87,485.39,,
6453967,1193298,6.26,13.11,,
481444,4827687,4.59,7.35,,
5867441,4945740,6.58,44.7,,
6410093,607304,0.47,1165.96,,
4775598,7890675,8.82,32.33,,
1978855,9169832,5.41,41.4,,
1904374,7093997,0.56,2851.78,,
4010121,5837812,0.72,3005.01,,
9140534,7556580,0.65,10921.82,,
4969808,340482,0.81,171.88,,
410782,8279677,3.03,24.69,,
9311840,7323133,1.38,2403.79,,
8249411,2327956,3.05,137.45,,
8392524,706463,4.06,23.99,,
9900485,9773073,0.94,7298.78,,
7058768,893923,7.08,8.41,,
2087897,1504322,8.88,2.66,,
8706842,8360460,9.64,52.29,,
7669600,4653409,2.13,526,,
9446500,4919551,1.84,911.91,,
4964640,3262951,7.59,18.78,,
6648164,5583094,9.46,27.66,,
9138823,9124993,3.17,552.62,,
48461,4933421,7.21,0.31,,
1915005,4360118,6.23,14.36,,
327260,2962697,6.9,1.36,,
3870010,7303010,3.9,123.79,,
3538357,7480205,5.04,69.42,,
2532247,8377570,4.58,67.53,,
1771137,8149825,2.69,133.31,,
7414718,6164698,4.45,153.97,,
1160613,6208431,0.76,836.37,,
7065597,4427502,8.51,28.86,,
7300639,9886575,4.69,219.37,,
8787526,7606188,1.95,1175.11,,
6869943,1355376,2.72,83.97,,
6552628,680792,9.63,3.21,,
4183341,3058317,1.37,456.26,,
252876,4225208,9.55,0.78,,
9686682,762310,2.24,98.07,,
864742,8671016,9.56,5.47,,
9918744,9795156,2.88,783.05,,
2040090,6000550,5.31,29,,
3541314,616875,5.74,4.42,,
8174660,3662262,6.13,53.1,,
1063026,6174993,2.38,77.19,,
6512464,4876505,2.53,329.79,,
4296293,7636020,6.68,49.07,,
3503775,1383187,6.15,8.56,,
9891881,2108707,9.68,14.85,,
7439844,4693881,9.06,28.38,,
2630,2256736,4.21,0.02,,
484707,6535336,2.48,34.35,,
8274507,8413903,8.99,57.43,,
1001038,648728,7.02,0.88,,
4810632,6936148,5.81,65.95,,
8328588,4814958,0.16,101804.85,,
9945852,5647995,8.04,57.98,,
885961,3024230,7.15,3.5,,
5462312,7374597,3.87,179.5,,
7594507,2483632,0.04,997471.03,,
9296958,8849755,1.99,1391.57,,
6159200,3796482,8.01,24.32,,
8137292,7803050,6.12,113.09,,
3250282,2017162,2.56,66.94,,
1882173,9556016,0.51,4676.49,,
3783619,6526150,2.6,243.11,,
4197093,9940888,1.41,1408.76,,
2186097,1761259,3.01,28.31,,
3072625,65527,4.53,0.65,,
2902027,3684799,4.08,42.84,,
5096802,6749624,7.3,43.11,,
1604353,1257992,4.68,6.16,,
5447333,1193449,7.16,8.45,,
7359629,1492276,6.97,15.07,,
4483341,8538897,3.54,203.57,,
5186526,5901303,6.21,52.9,,
1169139,7594560,8.24,8.73,,
8996082,7564583,2.47,745.4,,
5932203,2780002,7.62,18.97,,
2934003,6626574,8.2,19.29,,
6938972,718405,10,3.33,,
557123,5448913,7.85,3.29,,
6448723,1782259,1.03,722.48,,
3260095,3525397,9.87,7.87,,
7722243,5400850,1.56,1138.18,,
6664251,2370935,9.32,12.13,,
1220955,6849664,2.01,137.92,,
7638012,2018345,3.94,66.37,,
482523,370113,9.59,0.13,,
3986339,5584481,8.7,19.61,,
509667,6552673,8.2,3.31,,
5566122,5606787,7.29,39.19,,
9556776,5609336,8.15,53.86,,
1450968,2038248,9.28,2.29,,
2818954,3797183,8.01,11.13,,
8376387,212769,0.53,418.59,,
9298583,6529500,9.25,47.37,,
2728104,9796976,4.69,81.26,,
3033139,2447538,0.88,638.34,,
7205659,8622570,3.5,339.21,,
512462,2825461,2.45,16.15,,
5112413,6859805,2.57,355.59,,
5566965,1613525,3.21,58.02,,
2318429,3046296,0.44,2421.11,,
5603057,2701479,6.92,21.1,,
5929489,1295205,8.94,6.41,,
304469,2057890,8.37,0.6,,
8999980,9777643,7.75,97.65,,
9640665,7781070,3.53,401.05,,
3102048,2580055,5.34,18.72,,
6678679,9868905,9.86,45.22,,
6993532,910407,3.08,44.85,,
1435818,9117447,2.83,108.82,,
5405,7092856,0.75,4.55,,
8237770,1858712,5.99,28.47,,
2956095,304192,1.33,33.79,,
6163058,1653704,2.28,130.47,,
4310645,2603598,8.2,11.13,,
4892071,1958052,9.41,7.22,,
7594927,8535091,3.69,318.36,,
8749132,4205735,2.35,443.9,,
6729563,9559213,3.3,393.72,,
7538762,6116234,3.13,313.27,,
7565726,5597113,3.99,177.53,,
4799623,3114872,3.57,78.29,,
1550764,2791353,5.48,9.64,,
5657520,7225971,2.63,393.09,,
2091502,8761554,3.5,99.74,,
9508563,2774851,0.21,41027.05,,
1276311,4903777,1.52,180.19,,
7959130,2197813,4.99,46.95,,
8993491,9456788,5.48,188.81,,
